callsign,affiliation,date,weekday,ideology,national_politics,local_politics,sinclair2017,post,month
KECI,NBC,2017-11-14,Tue,0.022918230143007614,0.1999516975609756,0.10199847292682927,1,1,Nov
KHSL,CBS,2017-11-14,Tue,0.1497012391817612,0.15042482328571427,0.2724992684285714,0,1,Nov
KNVN,NBC,2017-11-14,Tue,0.13982963700512024,0.14421880966666667,0.2824475705555556,0,1,Nov
KPAX,CBS,2017-11-14,Tue,0.10705676662452511,0.20159732578125,0.17554232140624998,0,1,Nov
KRBC,NBC,2017-11-14,Tue,0.0657835450131165,0.06236636580645161,0.1381910312903226,0,1,Nov
KRCR,ABC,2017-11-14,Tue,0.058800081644539946,0.16969622802197804,0.16926688054945055,1,1,Nov
KTAB,CBS,2017-11-14,Tue,0.2367868607967107,0.053593817175,0.1478061245,0,1,Nov
KTMF,ABC,2017-11-14,Tue,0.22083366432630933,0.14061275333333334,0.1221527875,0,1,Nov
KTVM,NBC,2017-11-14,Tue,0.04350464865437455,0.19961598875000003,0.091356431875,1,1,Nov
KTXS,ABC,2017-11-14,Tue,0.17344162956928305,0.14071103942857144,0.11052363014285714,1,1,Nov
KWYB,ABC,2017-11-14,Tue,0.09800382889905408,0.1346849325,0.10327223208333333,0,1,Nov
KXVA,FOX,2017-11-14,Tue,NA,0.009995914137931034,0.03927287344827586,0,1,Nov
WCTI,ABC,2017-11-14,Tue,0.2719772833649291,0.19608658183157895,0.090297026,1,1,Nov
WCYB,NBC,2017-11-14,Tue,0.06201433564260972,0.19758116097826087,0.20030298782608696,1,1,Nov
WEMT,FOX,2017-11-14,Tue,-0.1081184837904552,0.20045530217391305,0.15757278,1,1,Nov
WITN,NBC,2017-11-14,Tue,0.010863112570843731,0.15541974614457832,0.09675398108433736,0,1,Nov
WJHL,CBS,2017-11-14,Tue,0.11522424135473328,0.114332598172043,0.25335354516129027,0,1,Nov
WNCT,CBS,2017-11-14,Tue,0.2357722537430993,0.1372368688888889,0.17259286699999998,0,1,Nov
WYDO,FOX,2017-11-14,Tue,0.12320761657947624,0.2057134114893617,0.08724190978723403,1,1,Nov
KAEF,ABC,2017-11-15,Wed,-0.1383207526209122,0.10080531367647058,0.15211056205882353,1,1,Nov
KBVU,FOX,2017-11-15,Wed,NA,0.021153113636363637,0.26701045181818184,1,1,Nov
KBZK,CBS,2017-11-15,Wed,0.07094660084147346,0.23786379736842103,0.11423118087719297,0,1,Nov
KCVU,FOX,2017-11-15,Wed,NA,0.04060082363636363,0.21709884181818184,1,1,Nov
KECI,NBC,2017-11-15,Wed,-0.03456346511526114,0.1270435802857143,0.07683647028571428,1,1,Nov
KHSL,CBS,2017-11-15,Wed,-0.022085171056962272,0.134276058028169,0.22794369732394368,0,1,Nov
KNVN,NBC,2017-11-15,Wed,0.04578141125577268,0.13235919451612904,0.22356209311827957,0,1,Nov
KPAX,CBS,2017-11-15,Wed,0.07450122522836135,0.18951359071428572,0.16894303476190478,0,1,Nov
KRBC,NBC,2017-11-15,Wed,0.21210652190079196,0.08494250741935484,0.17431395193548388,0,1,Nov
KRCR,ABC,2017-11-15,Wed,-0.10097101721606351,0.11053404662921348,0.1383765335955056,1,1,Nov
KTAB,CBS,2017-11-15,Wed,0.11351642800670458,0.056794802178571434,0.14268107071428573,0,1,Nov
KTMF,ABC,2017-11-15,Wed,0.03632685670874692,0.21834360181818183,0.13934194,0,1,Nov
KTVM,NBC,2017-11-15,Wed,-0.006794587196108849,0.1807039693902439,0.09703787573170732,1,1,Nov
KTXS,ABC,2017-11-15,Wed,0.06434168091143715,0.09395458514285715,0.09337612671428572,1,1,Nov
KWYB,ABC,2017-11-15,Wed,-0.07633815368005084,0.1576251236363636,0.1518914,0,1,Nov
KXVA,FOX,2017-11-15,Wed,NA,0.004864706721311476,0.00762437737704918,0,1,Nov
WCTI,ABC,2017-11-15,Wed,0.2242852185731572,0.14485785201063828,0.08911858489361701,1,1,Nov
WCYB,NBC,2017-11-15,Wed,0.03316048554545539,0.1840779016304348,0.1557337147826087,1,1,Nov
WEMT,FOX,2017-11-15,Wed,0.07428810576047962,0.24399183304347827,0.10594879391304349,1,1,Nov
WITN,NBC,2017-11-15,Wed,0.1724537645088921,0.07428435225,0.1345166895,0,1,Nov
WJHL,CBS,2017-11-15,Wed,8.958916386905783e-4,0.09227752310679613,0.1978398251456311,0,1,Nov
WNCT,CBS,2017-11-15,Wed,0.058237099497448444,0.1337556318888889,0.13896954988888888,0,1,Nov
WYDO,FOX,2017-11-15,Wed,0.08210296651866239,0.12995699083333334,0.10442615333333333,1,1,Nov
KAEF,ABC,2017-11-16,Thu,0.3175046618252878,0.11851340014492753,0.16527157942028986,1,1,Nov
KBVU,FOX,2017-11-16,Thu,0.49110651470352024,0.15937299166666669,0.18410086166666664,1,1,Nov
KBZK,CBS,2017-11-16,Thu,0.011846928133096447,0.2762942938596491,0.11158440807017543,0,1,Nov
KCVU,FOX,2017-11-16,Thu,NA,0.06666236363636363,0.10875475818181818,1,1,Nov
KECI,NBC,2017-11-16,Thu,0.16542619480893436,0.1913716720289855,0.09511006971014492,1,1,Nov
KHSL,CBS,2017-11-16,Thu,-0.07135285982456888,0.13563220222222222,0.1946567797222222,0,1,Nov
KNVN,NBC,2017-11-16,Thu,-0.03890008586260137,0.1358329935,0.19479497366666668,0,1,Nov
KPAX,CBS,2017-11-16,Thu,0.06584185934950439,0.21054374065573772,0.18651866901639344,0,1,Nov
KRBC,NBC,2017-11-16,Thu,-0.10722190614033002,0.08480066016666667,0.11341690016666667,0,1,Nov
KRCR,ABC,2017-11-16,Thu,0.09402219467023865,0.13174481516129033,0.14747893150537633,1,1,Nov
KTAB,CBS,2017-11-16,Thu,0.4266668854411348,0.063081333125,0.104188719125,0,1,Nov
KTMF,ABC,2017-11-16,Thu,-0.022040968356701923,0.21004257789473682,0.07881163,0,1,Nov
KTVM,NBC,2017-11-16,Thu,0.122781450049813,0.19246218352941175,0.10619122823529412,1,1,Nov
KTXS,ABC,2017-11-16,Thu,0.2193485022828443,0.11041625805970148,0.07532942567164179,1,1,Nov
KWYB,ABC,2017-11-16,Thu,-0.019958795855217062,0.20531144789473685,0.07874966263157895,0,1,Nov
KXVA,FOX,2017-11-16,Thu,NA,0.10356920484848484,0.0311101196969697,0,1,Nov
WCTI,ABC,2017-11-16,Thu,0.10387791838292999,0.17805464430107526,0.09322422483870968,1,1,Nov
WCYB,NBC,2017-11-16,Thu,0.18158436793855054,0.14612586443037975,0.17012778139240506,1,1,Nov
WEMT,FOX,2017-11-16,Thu,0.14624747199470484,0.19370285666666667,0.13577031458333333,1,1,Nov
WITN,NBC,2017-11-16,Thu,0.15260239479094698,0.15951809411764706,0.1241543288235294,0,1,Nov
WJHL,CBS,2017-11-16,Thu,0.18632268747237923,0.09735267772277227,0.2584461486138614,0,1,Nov
WNCT,CBS,2017-11-16,Thu,-0.07835443891243508,0.15276201749999999,0.1423241104347826,0,1,Nov
WYDO,FOX,2017-11-16,Thu,0.15490973694724952,0.15529200574468083,0.1199264255319149,1,1,Nov
KAEF,ABC,2017-11-17,Fri,0.2423807887535542,0.15873143642857143,0.17540364028571429,1,1,Nov
KBVU,FOX,2017-11-17,Fri,NA,0.10894347090909093,0.2945385027272727,1,1,Nov
KBZK,CBS,2017-11-17,Fri,0.058053224137055076,0.2785397867213115,0.11844315,0,1,Nov
KCVU,FOX,2017-11-17,Fri,NA,0.16649293181818178,0.15121792090909092,1,1,Nov
KECI,NBC,2017-11-17,Fri,0.13610991169174838,0.21250204964705882,0.11217686705882352,1,1,Nov
KHSL,CBS,2017-11-17,Fri,0.10573387595818803,0.09287203357142858,0.2238397498571429,0,1,Nov
KNVN,NBC,2017-11-17,Fri,0.1452965666048179,0.0939290018478261,0.24367866543478262,0,1,Nov
KPAX,CBS,2017-11-17,Fri,0.12402475786692543,0.16274876406250002,0.1791092165625,0,1,Nov
KRBC,NBC,2017-11-17,Fri,0.1645719079565674,0.07438466672131147,0.16639747606557376,0,1,Nov
KRCR,ABC,2017-11-17,Fri,0.25366883136396456,0.13414941313953488,0.12434439627906976,1,1,Nov
KTAB,CBS,2017-11-17,Fri,-0.1386553001808536,0.041669567619047616,0.11049133916666667,0,1,Nov
KTMF,ABC,2017-11-17,Fri,0.13857853915422474,0.11266019375,0.088442209375,0,1,Nov
KTVM,NBC,2017-11-17,Fri,0.12741805145608878,0.20344540546511627,0.12931090953488372,1,1,Nov
KTXS,ABC,2017-11-17,Fri,0.17735385864953787,0.13230225911764706,0.11002609014705883,1,1,Nov
KWYB,ABC,2017-11-17,Fri,0.13870086381050167,0.11394063437499999,0.11493161187499999,0,1,Nov
KXVA,FOX,2017-11-17,Fri,NA,0.01372301,0.12892516,0,1,Nov
WCTI,ABC,2017-11-17,Fri,0.10081230047229808,0.16014035186813189,0.14779714769230767,1,1,Nov
WCYB,NBC,2017-11-17,Fri,0.042552262157689945,0.13645933119565218,0.2387079925,1,1,Nov
WEMT,FOX,2017-11-17,Fri,-0.01807298710299773,0.18228707952380954,0.24033152,1,1,Nov
WITN,NBC,2017-11-17,Fri,0.0018109638869265444,0.12033928926829268,0.10090634597560975,0,1,Nov
WJHL,CBS,2017-11-17,Fri,0.3135090233646945,0.06576254778846154,0.19616392942307692,0,1,Nov
WNCT,CBS,2017-11-17,Fri,0.04558295437602078,0.13396061170454546,0.12693402772727272,0,1,Nov
WYDO,FOX,2017-11-17,Fri,-0.10409425661673972,0.12588574889130436,0.15351416917391306,1,1,Nov
KAEF,ABC,2017-11-20,Mon,0.11597697571524854,0.136549652,0.15907179523076923,1,1,Nov
KBVU,FOX,2017-11-20,Mon,0.10879884676024586,0.09243563888888891,0.25559812444444446,1,1,Nov
KBZK,CBS,2017-11-20,Mon,0.09055967323406876,0.22294201673913044,0.10317494282608695,0,1,Nov
KCVU,FOX,2017-11-20,Mon,0.10401436988678307,0.2532337590909091,0.18402257363636365,1,1,Nov
KECI,NBC,2017-11-20,Mon,0.09004183814490584,0.19484030925,0.11363185225,1,1,Nov
KHSL,CBS,2017-11-20,Mon,0.04826031096736267,0.14169158416666666,0.2030146163888889,0,1,Nov
KNVN,NBC,2017-11-20,Mon,0.06789267350404378,0.13807120957894736,0.22505924442105263,0,1,Nov
KPAX,CBS,2017-11-20,Mon,0.21595580326835867,0.16508673603174603,0.13189647523809525,0,1,Nov
KRBC,NBC,2017-11-20,Mon,NA,0.031535546229508195,0.18562520327868853,0,1,Nov
KRCR,ABC,2017-11-20,Mon,0.12012479557249552,0.19624004978021978,0.13840963362637362,1,1,Nov
KTAB,CBS,2017-11-20,Mon,0.12008909544662602,0.04572379313580247,0.10888091020987654,0,1,Nov
KTMF,ABC,2017-11-20,Mon,0.12712608141832596,0.16414700652173914,0.11655312043478261,0,1,Nov
KTVM,NBC,2017-11-20,Mon,0.09530397378973933,0.17068278935897435,0.13426685705128205,1,1,Nov
KTXS,ABC,2017-11-20,Mon,0.0761996776869883,0.1052864663768116,0.06385091710144927,1,1,Nov
KWYB,ABC,2017-11-20,Mon,0.1250892050321339,0.20388865652173915,0.12205222869565219,0,1,Nov
KWYB,ABC,2017-11-20,Mon,NA,0.030378679583333335,0.0055685462500000005,0,1,Nov
KXVA,FOX,2017-11-20,Mon,NA,0.027278765625000003,0.04668603125,0,1,Nov
WCTI,ABC,2017-11-20,Mon,0.025786156802552185,0.17780071954255322,0.09012054859574467,1,1,Nov
WCYB,NBC,2017-11-20,Mon,0.15145755141969303,0.1251984056521739,0.1565989852173913,1,1,Nov
WEMT,FOX,2017-11-20,Mon,0.06831122761063059,0.2750026447826087,0.13282629391304346,1,1,Nov
WITN,NBC,2017-11-20,Mon,0.029435373733664675,0.13681643829268295,0.09898923158536585,0,1,Nov
WJHL,CBS,2017-11-20,Mon,0.06517043887729788,0.08844819836538462,0.1495803833653846,0,1,Nov
WNCT,CBS,2017-11-20,Mon,0.20716748358679082,0.09628441362637362,0.10976949747252747,0,1,Nov
WYDO,FOX,2017-11-20,Mon,0.1795791756989664,0.14263497063829786,0.08573978474468086,1,1,Nov
KAEF,ABC,2017-11-21,Tue,0.19001680943916727,0.1407876212857143,0.1967955907142857,1,1,Nov
KBVU,FOX,2017-11-21,Tue,NA,0.042013391666666663,0.25081394,1,1,Nov
KBZK,CBS,2017-11-21,Tue,0.07910719690731094,0.20718513033898303,0.11388461169491526,0,1,Nov
KCVU,FOX,2017-11-21,Tue,NA,0.05715380181818182,0.15338683181818183,1,1,Nov
KECI,NBC,2017-11-21,Tue,0.18459931451396383,0.15462723512820514,0.11375386153846154,1,1,Nov
KHSL,CBS,2017-11-21,Tue,0.09506674434738345,0.122731628028169,0.21389421478873238,0,1,Nov
KNVN,NBC,2017-11-21,Tue,0.07729288391325445,0.12343137168421053,0.2255574957894737,0,1,Nov
KPAX,CBS,2017-11-21,Tue,0.15902149194918463,0.17620180428571428,0.1615176011111111,0,1,Nov
KRBC,NBC,2017-11-21,Tue,0.03942814769658266,0.09095277166666665,0.1193568605,0,1,Nov
KRCR,ABC,2017-11-21,Tue,0.1409029006992099,0.15185733521739128,0.15402644326086956,1,1,Nov
KTAB,CBS,2017-11-21,Tue,NA,0.0333507445,0.115043837375,0,1,Nov
KTMF,ABC,2017-11-21,Tue,NA,0.09094064347826088,0.1733928795652174,0,1,Nov
KTVM,NBC,2017-11-21,Tue,0.18137009609724125,0.1823303852631579,0.10682894210526316,1,1,Nov
KTXS,ABC,2017-11-21,Tue,0.20363886976261789,0.13579101871428573,0.047381440999999996,1,1,Nov
KWYB,ABC,2017-11-21,Tue,NA,0.08507330826086955,0.16449512565217392,0,1,Nov
KWYB,ABC,2017-11-21,Tue,NA,0.04403785666666667,0.013788026666666666,0,1,Nov
KXVA,FOX,2017-11-21,Tue,NA,0.018109892727272724,0.1526291709090909,0,1,Nov
WCTI,ABC,2017-11-21,Tue,0.11163978062093363,0.15044637356382978,0.11140926372340426,1,1,Nov
WCYB,NBC,2017-11-21,Tue,0.15559817614902857,0.17137124010869564,0.16942373891304346,1,1,Nov
WEMT,FOX,2017-11-21,Tue,0.14320548802052746,0.23138662636363638,0.11567461863636364,1,1,Nov
WITN,NBC,2017-11-21,Tue,0.1281471385794377,0.13221564219512194,0.15768209365853658,0,1,Nov
WJHL,CBS,2017-11-21,Tue,0.01399507041215517,0.12045525533333334,0.20831840676190477,0,1,Nov
WNCT,CBS,2017-11-21,Tue,0.1021193975215308,0.15200827166666667,0.17281421855555557,0,1,Nov
WYDO,FOX,2017-11-21,Tue,0.21009537947382878,0.15690235875,0.09737193333333333,1,1,Nov
KAEF,ABC,2017-11-22,Wed,0.08170065442730816,0.0988016592857143,0.15380852414285714,1,1,Nov
KBVU,FOX,2017-11-22,Wed,NA,0.03115388272727273,0.13676697454545453,1,1,Nov
KBZK,CBS,2017-11-22,Wed,0.13671318489115256,0.2471116076363636,0.12052237545454546,0,1,Nov
KCVU,FOX,2017-11-22,Wed,NA,0.1277587909090909,0.10228633363636364,1,1,Nov
KECI,NBC,2017-11-22,Wed,0.10289962981757234,0.18911093243589744,0.10383745679487179,1,1,Nov
KHSL,CBS,2017-11-22,Wed,0.09867823142279208,0.11417646927536232,0.24518530797101448,0,1,Nov
KNVN,NBC,2017-11-22,Wed,0.10133631868198362,0.11442797666666667,0.25194851139784946,0,1,Nov
KPAX,CBS,2017-11-22,Wed,0.2576070417268426,0.2207709931818182,0.15846246075757575,0,1,Nov
KRBC,NBC,2017-11-22,Wed,0.0857350373474972,0.05962551803278688,0.13201534770491802,0,1,Nov
KRCR,ABC,2017-11-22,Wed,0.11368883562847461,0.16419053155555557,0.1340353791111111,1,1,Nov
KTAB,CBS,2017-11-22,Wed,0.1021608377593023,0.051546770493827165,0.11703380407407407,0,1,Nov
KTMF,ABC,2017-11-22,Wed,0.10873132123018527,0.12703139954545456,0.0677994240909091,0,1,Nov
KTVM,NBC,2017-11-22,Wed,0.09523015780493178,0.194148418875,0.08984553,1,1,Nov
KTXS,ABC,2017-11-22,Wed,0.18611696299576008,0.1239593972463768,0.08099895507246377,1,1,Nov
KWYB,ABC,2017-11-22,Wed,0.1089010547780211,0.12901425,0.06719200363636363,0,1,Nov
KWYB,ABC,2017-11-22,Wed,NA,0.04123307291666667,0.01457566125,0,1,Nov
KXVA,FOX,2017-11-22,Wed,NA,0.0117996,0.027857844444444443,0,1,Nov
WCTI,ABC,2017-11-22,Wed,0.1162825890190071,0.14705702537634407,0.08683664677419356,1,1,Nov
WCYB,NBC,2017-11-22,Wed,0.09471030805366708,0.19684730280898877,0.12753760348314608,1,1,Nov
WEMT,FOX,2017-11-22,Wed,0.013938641552338985,0.19480514130434784,0.11209131304347825,1,1,Nov
WITN,NBC,2017-11-22,Wed,0.12798085548196256,0.0907763965,0.1501851045,0,1,Nov
WJHL,CBS,2017-11-22,Wed,0.16797998294394734,0.07673233205882353,0.18475905637254902,0,1,Nov
WNCT,CBS,2017-11-22,Wed,0.14569726663873542,0.12496854023809525,0.10581987166666668,0,1,Nov
WYDO,FOX,2017-11-22,Wed,0.19294992597806074,0.16970535583333335,0.11070190645833333,1,1,Nov
KAEF,ABC,2017-11-23,Thu,0.06870881549320489,0.12891918253521129,0.12907717112676056,1,1,Nov
KBVU,FOX,2017-11-23,Thu,NA,0.08717110636363636,0.2108666709090909,1,1,Nov
KBZK,CBS,2017-11-23,Thu,0.13061066374611283,0.16329082204081635,0.08132728959183674,0,1,Nov
KCVU,FOX,2017-11-23,Thu,NA,0.0018298799999999999,0.07646345636363637,1,1,Nov
KECI,NBC,2017-11-23,Thu,0.07375440653264755,0.14576208055555556,0.07364046152777778,1,1,Nov
KHSL,CBS,2017-11-23,Thu,0.19219839595490879,0.07798811388888888,0.2793294486111111,0,1,Nov
KNVN,NBC,2017-11-23,Thu,0.19219839595490879,0.09290938479166666,0.28083477458333334,0,1,Nov
KPAX,CBS,2017-11-23,Thu,0.43663712089924533,0.1250620426785714,0.12827489214285714,0,1,Nov
KRBC,NBC,2017-11-23,Thu,NA,0.008341156571428572,0.113534682,0,1,Nov
KRCR,ABC,2017-11-23,Thu,0.09177089176372845,0.1121121535106383,0.13132323382978722,1,1,Nov
KTAB,CBS,2017-11-23,Thu,NA,0.00486114,0.0808895225,0,1,Nov
KTMF,ABC,2017-11-23,Thu,NA,0.03625979818181818,0.11209008136363637,0,1,Nov
KTVM,NBC,2017-11-23,Thu,0.07315455248656268,0.142198225,0.0739062675,1,1,Nov
KTXS,ABC,2017-11-23,Thu,-5.298725540027233e-4,0.08189435956521739,0.07682677811594203,1,1,Nov
KWYB,ABC,2017-11-23,Thu,NA,0.037887321818181816,0.11210544318181818,0,1,Nov
KWYB,ABC,2017-11-23,Thu,NA,0.040933551666666665,0.018371754166666667,0,1,Nov
KXVA,FOX,2017-11-23,Thu,NA,0.015884873571428572,0.2022232085714286,0,1,Nov
WCTI,ABC,2017-11-23,Thu,-0.021952719051234897,0.09812720475268819,0.11160436387096775,1,1,Nov
WCYB,NBC,2017-11-23,Thu,0.14165450328696744,0.12089841857142858,0.16405907857142857,1,1,Nov
WEMT,FOX,2017-11-23,Thu,0.16783452120094108,0.13548680523809523,0.14949811285714285,1,1,Nov
WITN,NBC,2017-11-23,Thu,0.10637243016416097,0.09648878779661016,0.10365236847457626,0,1,Nov
WJHL,CBS,2017-11-23,Thu,0.06191052376760013,0.0841391654237288,0.17182344627118645,0,1,Nov
WNCT,CBS,2017-11-23,Thu,NA,0.04289366855072464,0.1039464620289855,0,1,Nov
WYDO,FOX,2017-11-23,Thu,0.198712790385554,0.06725450425531915,0.14888129340425532,1,1,Nov
KAEF,ABC,2017-11-24,Fri,0.10339414318282167,0.10759939238805971,0.13930567776119404,1,1,Nov
KBVU,FOX,2017-11-24,Fri,NA,0.0016411472727272725,0.24440555727272728,1,1,Nov
KBZK,CBS,2017-11-24,Fri,0.221494109685079,0.14493666084745763,0.04918665796610169,0,1,Nov
KCVU,FOX,2017-11-24,Fri,0.06167040740587488,0.06745257727272727,0.15220153454545454,1,1,Nov
KECI,NBC,2017-11-24,Fri,0.16610478689210498,0.10972105480519481,0.07220468415584416,1,1,Nov
KHSL,CBS,2017-11-24,Fri,0.1354944323845118,0.13049039966666667,0.178774578,0,1,Nov
KNVN,NBC,2017-11-24,Fri,0.16235546459963995,0.12693405680555556,0.17815221152777777,0,1,Nov
KPAX,CBS,2017-11-24,Fri,NA,0.05385325927536232,0.16910682405797103,0,1,Nov
KRBC,NBC,2017-11-24,Fri,NA,0.04587398016393443,0.10746352098360656,0,1,Nov
KRCR,ABC,2017-11-24,Fri,0.10811633606986615,0.13575581193181818,0.10752070897727273,1,1,Nov
KTAB,CBS,2017-11-24,Fri,0.0905728243883597,0.020667759545454543,0.07596793522727273,0,1,Nov
KTMF,ABC,2017-11-24,Fri,0.3778410455585733,0.12776577761904762,0.09262680285714286,0,1,Nov
KTVM,NBC,2017-11-24,Fri,0.12780838100987918,0.10659233025316456,0.0670527553164557,1,1,Nov
KTXS,ABC,2017-11-24,Fri,0.04044035854788516,0.08582989275862069,0.011632618965517242,1,1,Nov
KWYB,ABC,2017-11-24,Fri,0.3723915134216809,0.13120842095238094,0.0821623538095238,0,1,Nov
KWYB,ABC,2017-11-24,Fri,NA,0.03082974125,0.002327897916666667,0,1,Nov
KXVA,FOX,2017-11-24,Fri,NA,0.011191601666666665,0.059394329999999995,0,1,Nov
WCTI,ABC,2017-11-24,Fri,0.12754270365788772,0.10699348155172414,0.05741064603448276,1,1,Nov
WCYB,NBC,2017-11-24,Fri,0.11996593693848114,0.10523021153846154,0.16283928362637362,1,1,Nov
WITN,NBC,2017-11-24,Fri,0.1321719425771023,0.0649623917948718,0.07832819346153846,0,1,Nov
WJHL,CBS,2017-11-24,Fri,0.14046164302126363,0.0741281131707317,0.09951980365853658,0,1,Nov
WNCT,CBS,2017-11-24,Fri,NA,0.03444844161764706,0.07117206470588236,0,1,Nov
WYDO,FOX,2017-11-24,Fri,NA,0.054328840869565215,0.1521860517391304,1,1,Nov
KAEF,ABC,2017-11-27,Mon,0.13775050350396809,0.16352767385714287,0.14331853228571428,1,1,Nov
KBVU,FOX,2017-11-27,Mon,NA,0.056684291666666664,0.23379170833333335,1,1,Nov
KBZK,CBS,2017-11-27,Mon,0.11148212268771723,0.202759666779661,0.07677945881355933,0,1,Nov
KCVU,FOX,2017-11-27,Mon,NA,0.08430835454545454,0.22118497454545455,1,1,Nov
KECI,NBC,2017-11-27,Mon,0.12915701760074103,0.16112037739726026,0.09845208273972603,1,1,Nov
KHSL,CBS,2017-11-27,Mon,0.16882419281073505,0.13571769785714285,0.2171432315714286,0,1,Nov
KNVN,NBC,2017-11-27,Mon,0.12583701824496454,0.13788428638297873,0.19990351308510637,0,1,Nov
KPAX,CBS,2017-11-27,Mon,0.08617535304918754,0.22155393954545455,0.10438281015151515,0,1,Nov
KRBC,NBC,2017-11-27,Mon,0.2874095995935799,0.12002790951612904,0.12222795241935484,0,1,Nov
KRCR,ABC,2017-11-27,Mon,0.13502421988788385,0.18164554139784947,0.155823278172043,1,1,Nov
KTAB,CBS,2017-11-27,Mon,0.1788023793462416,0.058095308,0.095249633625,0,1,Nov
KTMF,ABC,2017-11-27,Mon,0.02466293977936965,0.16500784583333333,0.17369613166666664,0,1,Nov
KTVM,NBC,2017-11-27,Mon,0.13505947004424224,0.17306930626506023,0.09943432228915662,1,1,Nov
KTXS,ABC,2017-11-27,Mon,-0.11397898063740805,0.09883782520547946,0.049766087945205484,1,1,Nov
KWYB,ABC,2017-11-27,Mon,-0.012974959428599324,0.156612505,0.17197904708333334,0,1,Nov
KWYB,ABC,2017-11-27,Mon,NA,0.03830383833333333,0.016106505833333333,0,1,Nov
KXVA,FOX,2017-11-27,Mon,NA,0.014449001666666666,0.09018567083333333,0,1,Nov
WCTI,ABC,2017-11-27,Mon,0.04063762882190679,0.1762322064,0.07351494052631578,1,1,Nov
WCYB,NBC,2017-11-27,Mon,0.20367996252363024,0.15998698455555554,0.15879551133333333,1,1,Nov
WEMT,FOX,2017-11-27,Mon,0.1290083666245287,0.246448128,0.18448436750000002,1,1,Nov
WITN,NBC,2017-11-27,Mon,0.09643124311387236,0.10956623734939759,0.0657789573493976,0,1,Nov
WJHL,CBS,2017-11-27,Mon,0.06806636290395476,0.1756468300961538,0.16943388625,0,1,Nov
WNCT,CBS,2017-11-27,Mon,0.054869355381383725,0.12682570882978722,0.10938695478723404,0,1,Nov
WYDO,FOX,2017-11-27,Mon,0.009529079360415327,0.14417837295833333,0.09209370295833333,1,1,Nov
KAEF,ABC,2017-11-28,Tue,0.12948379302083254,0.16015564,0.23024887101449276,1,1,Nov
KBVU,FOX,2017-11-28,Tue,0.10190531177317878,0.14256239454545452,0.2901898172727273,1,1,Nov
